시도	시군구	동리	단지코드	단지명	단지분류	법정동주소	도로명주소	분양형태	사용승인일	동수	세대수	분양세대수	임대세대수	관리방식	난방방식	복도유형	시공사	주택관리업자
서울특별시	관악구	신림동	A10020921	관악우정하이비전아파트 2단지	아파트	서울특별시 관악구 신림동 1726- 관악우정하이비전아파트 2단지		분양	20040611	2	124	124	0	위탁관리	개별난방	계단식	우정건설(주)	(주)다보산업관리
서울특별시	구로구	구로동	A10020947	현대파크빌아파트	주상복합	서울특별시 구로구 구로동 108- 현대파크빌아파트		분양	19991206	1	104	104	0	자치관리	개별난방	계단식	(주)현대건설	 
서울특별시	구로구	개봉동	A10020958	호반써밋개봉아파트	아파트	서울특별시 구로구 개봉동 68-7 호반써밋개봉아파트		혼합	20241113	3	317	284	33	위탁관리	개별난방	계단식	호반건설	세화종합관리(주)
서울특별시	중랑구	묵동	A10020959	묵동신도브래뉴주상복합아파트	주상복합	서울특별시 중랑구 묵동 169-10 묵동신도브래뉴주상복합아파트		분양	20041012	1	100	100	0	위탁관리	개별난방	복도식	신도산업개발주식회사	효성에프엔씨 주식회사
서울특별시	관악구	봉천동	A10020964	힐스테이트관악센트씨엘	아파트	서울특별시 관악구 봉천동 1699-1 힐스테이트관악센트씨엘		분양	20241230	9	997	997	0	위탁관리	개별난방	계단식	현대건설	세화종합관리(주)
서울특별시	중랑구	망우동	A10020968	염광아파트	아파트	"서울특별시 중랑구 망우동 178-80,서울특별시 중랑구 망우동 178-82,서울특별시 중랑구 망우동 178-84,서울특별시 중랑구 망우동 178-83,서울특별시 중랑구 망우동 178-1 염광아파트"		분양	19830325	11	233	233	0	자치관리	개별난방	계단식	염광건설	 
서울특별시	중랑구	중화동	A10020974	동양엔파트2차	아파트	서울특별시 중랑구 중화동 454- 동양엔파트2차		분양	20130307	2	118	118	0	위탁관리	개별난방	계단식	동양엔파트	율산개발 유한회사
서울특별시	성동구	금호동4가	A10020977	서울숲르씨엘아파트	아파트	서울특별시 성동구 금호동4가 1555- 서울숲르씨엘아파트		분양	20230331	2	108	108	0	위탁관리	개별난방	계단식	제이앤이건설주식회사	현대개발
서울특별시	노원구	상계동	A10020986	노원아이파크	주상복합	서울특별시 노원구 상계동 1318- 노원아이파크		분양	20091229	1	124	124	0	위탁관리	개별난방	계단식	현대	인동종합관리 주식회사
서울특별시	강동구	길동	A10020988	길동한빛아파트103동	주상복합	서울특별시 강동구 길동 384-5 길동한빛아파트103동		분양	20040608	1	108	108	0	위탁관리	개별난방	복도식	한빛건설	(주)무림하우징
서울특별시	강동구	길동	A10020989	길동한빛아파트101동	주상복합	서울특별시 강동구 길동 384-1 길동한빛아파트101동		분양	20011013	1	131	131	0	위탁관리	개별난방	복도식	한빛건설	(주)무림하우징
서울특별시	종로구	낙원동	A10020992	낙원아파트	주상복합	서울특별시 종로구 낙원동 288- 낙원아파트		분양	19680915	1	149	149	0	위탁관리	개별난방	복도식	대일건설	주식회사 우창개발
서울특별시	서초구	잠원동	A10020999	잠원현대훼밀리아파트	아파트	서울특별시 서초구 잠원동 59-3 잠원현대훼밀리아파트		분양	19970827	1	113	113	0	위탁관리	개별난방	혼합식	현대건설	주식회사 한영파트너스에프에이치
서울특별시	양천구	신월동	A10021018	 동방아파트	아파트	서울특별시 양천구 신월동 607-1  동방아파트		분양	19990723	1	136	136	0	위탁관리	개별난방	혼합식	동방	(주)한일주택관리
서울특별시	동대문구	장안동	A10021037	신부파스카 5차	아파트	서울특별시 동대문구 장안동 563- 신부파스카 5차		분양	20050727	1	106	106	0	자치관리	개별난방	계단식	신부종합건설	 
서울특별시	강서구	방화동	A10021043	방화스카이포레아파트	아파트	서울특별시 강서구 방화동 850- 방화스카이포레아파트		임대	20250207	4	315	0	315	위탁관리	개별난방	혼합식	서해종합건설	주식회사 씨엠관리
서울특별시	은평구	역촌동	A10021056	센트레빌아스테리움시그니처아파트	아파트	서울특별시 은평구 역촌동 189-1 센트레빌아스테리움시그니처아파트		혼합	20241125	8	752	684	68	위탁관리	개별난방	계단식	동부건설	(주)케이티팝스
서울특별시	구로구	구로동	A10021077	구로현대의보아파트	아파트	서울특별시 구로구 구로동 642-33 구로현대의보아파트		분양	19941004	1	116	116	0	위탁관리	개별난방	계단식	현대건설(주)	위더스앤 주식회사
서울특별시	양천구	목동	A10021098	목동2차아이파크	아파트	서울특별시 양천구 목동 758-2 목동2차아이파크		분양	20040824	1	111	111	0	위탁관리	개별난방	계단식	현대산업개발	일신주택관리(주)
서울특별시	동작구	신대방동	A10021100	신대방벽산아파트	아파트	서울특별시 동작구 신대방동 709- 신대방벽산아파트		분양	19971212	2	132	132	0	자치관리	개별난방	혼합식	벽산건설	 
서울특별시	영등포구	신길동	A10021119	신길동대성유니드아파트	아파트	서울특별시 영등포구 신길동 389- 신길동대성유니드아파트		분양	20030628	101	134	134	0	위탁관리	개별난방	계단식	성원연립재건축	서림주택관리(주)
서울특별시	강동구	둔촌동	A10021122	올림픽파크포레온	아파트	서울특별시 강동구 둔촌동 633- 올림픽파크포레온		혼합	20241125	85	12032	10986	1046	위탁관리	지역난방	혼합식	"대우건설, 현대산업개발, 현대건설, 롯데건설"	(주)타워피엠씨
서울특별시	강서구	등촌동	A10021139	등촌월드메르디앙	아파트	서울특별시 강서구 등촌동 711- 등촌월드메르디앙		분양	20021122	1	145	145	0	위탁관리	개별난방	계단식	월드건설(주)	(주)공간
서울특별시	송파구	삼전동	A10021157	삼전현대아파트	아파트	서울특별시 송파구 삼전동 39- 삼전현대아파트		분양	19891122	1	120	120	0	위탁관리	개별난방	혼합식	현대산업개발	신한영관리(주)
서울특별시	성동구	성수동2가	A10021167	서울숲 금강아미움아파트	아파트	서울특별시 성동구 성수동2가 836- 서울숲 금강아미움아파트		분양	20040330	2	130	130	0	위탁관리	개별난방	혼합식	(주)금강종합건설	주식회사 동우개발
서울특별시	영등포구	대림동	A10021177	문영칸타빌레아파트	아파트	서울특별시 영등포구 대림동 1061- 문영칸타빌레아파트		분양	20010818	1	133	133	0	위탁관리	개별난방	계단식	문영건설	(주)신세기시스템
서울특별시	노원구	상계동	A10021185	비콘드림힐3차아파트	아파트	서울특별시 노원구 상계동 1310- 비콘드림힐3차아파트		분양	20050530	1	114	114	0	위탁관리	개별난방	계단식	(주)비콘건설	(주)덕우
서울특별시	영등포구	대림동	A10021186	대림동1차한신아파트	아파트	서울특별시 영등포구 대림동 887-1 대림동1차한신아파트		분양	19981210	1	143	143	0	위탁관리	개별난방	혼합식	한신공영(주)	(주)무림하우징
서울특별시	강북구	미아동	A10021203	미아요진아파트	아파트	서울특별시 강북구 미아동 152- 미아요진아파트		분양	20050705	2	123	123	0	자치관리	개별난방	혼합식	요진건설	 
서울특별시	영등포구	신길동	A10021210	신풍역 비스타동원	주상복합	서울특별시 영등포구 신길동 4975- 신풍역 비스타동원		임대	20241008	2	576	0	576	위탁관리	개별난방	복도식	(주)동원개발	(주)케이엠산업
서울특별시	강북구	미아동	A10021213	신구아파트	아파트	서울특별시 강북구 미아동 1352- 신구아파트		분양	20001005	1	105	105	0	위탁관리	개별난방	계단식	신구종합건설	한국경영관리
서울특별시	구로구	구로동	A10021214	우민늘푸른아파트	아파트	서울특별시 구로구 구로동 1279- 우민늘푸른아파트		분양	20041008	1	111	111	0	위탁관리	개별난방	계단식	우민산업개발(주)	(주)무림하우징
서울특별시	강서구	화곡동	A10021232	화곡 1동 복지아파트	아파트	"서울특별시 강서구 화곡동 354-54,서울특별시 강서구 화곡동 354-52 화곡 1동 복지아파트"		분양	19741214	3	104	104	0	자치관리	개별난방	계단식	확인안됨	 
서울특별시	송파구	마천동	A10021237	송파건원여미지아파트	아파트	서울특별시 송파구 마천동 21- 송파건원여미지아파트		분양	20181008	1	107	107	0	자치관리	개별난방	혼합식	(주)건원건설	 
서울특별시	성북구	하월곡동	A10021241	코업스타클래스	주상복합	서울특별시 성북구 하월곡동 46-73 코업스타클래스		분양	20100702	2	120	120	0	자치관리	개별난방	계단식	극동건설	 
서울특별시	노원구	월계동	A10021254	장은하이빌아파트	도시형 생활주택(아파트)	서울특별시 노원구 월계동 931- 장은하이빌아파트		분양	20020513	2	105	105	0	위탁관리(직영+위탁)	개별난방	혼합식	장은건설	 
서울특별시	송파구	가락동	A10021256	가락풍림아파트	아파트	서울특별시 송파구 가락동 142- 가락풍림아파트		분양	19951130	1	105	105	0	위탁관리	개별난방	복도식	풍림건설	보전종합관리
서울특별시	강동구	암사동	A10021259	암사라인아파트	아파트	서울특별시 강동구 암사동 442- 암사라인아파트		분양	19960112	1	107	107	0	위탁관리	개별난방	혼합식	라인건설	에이제이대원 주식회사
서울특별시	은평구	응암동	A10021263	경향렉스빌아파트	아파트	서울특별시 은평구 응암동 96-18 경향렉스빌아파트		분양	20040802	1	124	124	0	자치관리	개별난방	계단식	(주)엘엔씨산업개발	 
서울특별시	용산구	한강로2가	A10021269	한강로대우아이빌	주상복합	서울특별시 용산구 한강로2가 2-11 한강로대우아이빌		분양	20040922	1	110	110	0	위탁관리	개별난방	복도식	대우건설	(주)신대한관리
서울특별시	종로구	평창동	A10021278	평창동 롯데캐슬로잔	아파트	서울특별시 종로구 평창동 108- 평창동 롯데캐슬로잔		분양	20090408	1	112	112	0	위탁관리	개별난방	계단식	롯데건설	(주)세안텍스
서울특별시	강남구	역삼동	A10021281	대림역삼아파트	아파트	서울특별시 강남구 역삼동 761-10 대림역삼아파트		분양	19971001	1	129	129	0	위탁관리	개별난방	혼합식	희훈건설	서림주택관리(주)
서울특별시	마포구	용강동	A10021282	마포대림2차e-편한세상아파트 	아파트	서울특별시 마포구 용강동 501- 마포대림2차e-편한세상아파트 		분양	20040608	1	141	141	0	위탁관리	지역난방	계단식	대림건설	한국주택시설관리(주)
서울특별시	은평구	갈현동	A10021288	라이프시티아파트	아파트	서울특별시 은평구 갈현동 267-1 라이프시티아파트		분양	19911118	1	123	123	0	자치관리	개별난방	복도식	주식회사 라이프	 
서울특별시	강서구	화곡동	A10021290	희훈리치파크아파트	아파트	서울특별시 강서구 화곡동 1011-6 희훈리치파크아파트		분양	20020503	1	111	111	0	위탁관리	개별난방	계단식	희훈건설	(주)공간
서울특별시	영등포구	양평동3가	A10021291	양평역월드메르디앙아파트	아파트	서울특별시 영등포구 양평동3가 19- 양평역월드메르디앙아파트		분양	20051130	2	116	116	0	위탁관리	개별난방	계단식	월드건설	(주)세평종합개발
서울특별시	양천구	신월동	A10021293	신월보람6차아파트	아파트	서울특별시 양천구 신월동 125- 신월보람6차아파트		분양	20051027	2	136	136	0	위탁관리	개별난방	계단식	보람건설	대성티엠씨 주식회사
서울특별시	종로구	내수동	A10021295	경희궁의아침4단지	주상복합	서울특별시 종로구 내수동 73- 경희궁의아침4단지		분양	20040517	1	120	120	0	위탁관리	개별난방	계단식	쌍용건설	우리관리(주)
서울특별시	서초구	서초동	A10021305	현대ESA아파트	주상복합	서울특별시 서초구 서초동 1338- 현대ESA아파트		분양	20020107	1	122	122	0	자치관리	중앙난방	기타	현대건설	 
서울특별시	구로구	구로동	A10021330	뉴홍현솔레디움아파트	아파트	서울특별시 구로구 구로동 1270- 뉴홍현솔레디움아파트		분양	20021223	1	109	109	0	자치관리	개별난방	계단식	(주)홍현건설	 
서울특별시	양천구	신월동	A10021332	신월코아루1단지	아파트	서울특별시 양천구 신월동 197-2 신월코아루1단지		분양	20090130	3	120	120	0	위탁관리	개별난방	계단식	보람건설	우리관리(주)
