시군구,동리,단지코드,단지명,단지분류,도로명주소,분양형태,사용승인일,동수,세대수,분양세대수,임대세대수,관리방식,난방방식,복도유형
마포구,상암동,A12127004,상암월드컵파크2단지,아파트,서울특별시 마포구 월드컵북로47길 46,분양,20031112,7,657,657,0,위탁관리,지역난방,계단식
강남구,도곡동,A13527016,도곡개포한신아파트,아파트,서울특별시 강남구 언주로 123,분양,19851214,8,620,620,0,위탁관리,지역난방,혼합식
강남구,도곡동,A13586102,도곡현대,아파트,"서울특별시 강남구 도곡로18길 34,서울특별시 강남구 도곡로18길 35",분양,19941230,3,211,211,0,위탁관리,지역난방,복도식
강남구,역삼동,A13592706,역삼래미안,아파트,서울특별시 강남구 선릉로69길 19,분양,20051026,12,1050,1050,0,위탁관리,지역난방,계단식
노원구,월계동,A13905102,월계대동,아파트,서울특별시 노원구 광운로 46,분양,19970930,3,258,258,0,위탁관리,개별난방,혼합식
영등포구,신길동,A15086007,신길우성2차,아파트,서울특별시 영등포구 대방천로 180,분양,19860925,7,725,725,0,위탁관리,개별난방,혼합식
동작구,상도동,A15603001,상도동원베네스트,아파트,서울특별시 동작구 상도로34길 42,분양,20081031,4,162,162,0,위탁관리,개별난방,계단식
동작구,상도동,A15671801,상도두산위브,아파트,서울특별시 동작구 상도로30길 39,분양,20100315,4,190,190,0,위탁관리,개별난방,계단식
동작구,흑석동,A15679104,흑석청호,아파트,서울특별시 동작구 서달로2길 29,혼합,19971014,5,346,176,170,위탁관리,개별난방,복도식
동작구,상도동,A15683402,상도동중앙하이츠빌아파트,아파트,서울특별시 동작구 상도로 320,분양,20031030,10,544,544,0,위탁관리,개별난방,계단식
강서구,화곡동,A15701601,우장산롯데3차,아파트,서울특별시 강서구 우장산로 92,분양,20040806,4,206,206,0,위탁관리,개별난방,계단식
강서구,등촌동,A15703004,등촌부영,아파트,서울특별시 강서구 강서로56나길 110,분양,19941207,7,712,712,0,위탁관리,지역난방,복도식
강서구,염창동,A15786510,염창한강동아(2차),아파트,서울특별시 강서구 양천로73길 80,분양,19980721,3,212,212,0,위탁관리,개별난방,혼합식
강서구,화곡동,A15788302,화곡대림아파트,아파트,서울특별시 강서구 월정로 160,분양,19920831,5,416,416,0,위탁관리,개별난방,계단식
강동구,강일동,A10024468,강동리버스트4단지,아파트,서울특별시 강동구 아리수로93가길 110,혼합,20200828,10,1239,642,597,위탁관리,지역난방,혼합식
노원구,상계동,A10024547,포레나노원 아파트,아파트,서울특별시 노원구 노원로38길 76,혼합,20201125,13,1062,921,141,위탁관리,개별난방,계단식
구로구,개봉동,A10024745,개봉역 센트레빌레우스,아파트,서울특별시 구로구 경인로 302,임대,20200720,8,1089,0,1089,위탁관리,개별난방,혼합식
동작구,상도동,A10025768,이편한세상 상도노빌리티,아파트,서울특별시 동작구 만양로 6,혼합,20181203,8,893,888,5,위탁관리,개별난방,혼합식
동작구,흑석동,A10025867,흑석롯데캐슬에듀포레,아파트,서울특별시 동작구 서달로 123,혼합,20181129,7,545,451,94,위탁관리,개별난방,기타
성북구,돈암동,A10027227,돈암코오롱하늘채아파트,아파트,서울특별시 성북구 아리랑로 75,혼합,20161229,10,629,522,107,위탁관리,개별난방,혼합식
강서구,마곡동,A10027371,마곡엠밸리11단지,아파트,서울특별시 강서구 공항대로 124,혼합,20160912,6,347,102,245,위탁관리,지역난방,계단식
성동구,하왕십리동,A10027432,서울 왕십리 KCC스위첸아파트,아파트,서울특별시 성동구 무학봉길 35,분양,20160428,3,272,272,0,위탁관리,개별난방,계단식
성동구,금호동2가,A10027602,신금호파크자이아파트,아파트,서울특별시 성동구 금호로 173,혼합,20160420,10,1156,958,198,위탁관리,개별난방,혼합식
동작구,상도동,A10027633,상도2차 두산위브트레지움 아파트,주상복합,서울특별시 동작구 상도로30길 39,혼합,20160127,6,582,422,160,위탁관리,개별난방,계단식
중구,신당동,A10045404,신당약수하이츠,아파트,서울특별시 중구 동호로10길 30,분양,19990729,16,1598,1598,0,위탁관리,개별난방,혼합식
중구,신당동,A10078901,래미안신당하이베르,아파트,서울특별시 중구 퇴계로90길 74,분양,20111028,15,784,784,0,위탁관리,개별난방,계단식
중구,황학동,A10086801,황학아크로타워,주상복합,서울특별시 중구 퇴계로 447,분양,20100331,3,263,263,0,위탁관리,개별난방,계단식
서대문구,홍은동,A12010203,홍은극동,아파트,서울특별시 서대문구 포방터10길 33,분양,19951102,6,488,488,0,위탁관리,개별난방,계단식
마포구,도화동,A12104001,도화현대,아파트,서울특별시 마포구 새창로6다길 22,분양,19980924,2,196,196,0,위탁관리,개별난방,혼합식
마포구,상암동,A12179505,상암월드컵파크12단지,아파트,서울특별시 마포구 월드컵북로 502-7,혼합,20101014,9,380,214,166,위탁관리,지역난방,혼합식
동대문구,용두동,A13070301,래미안허브리츠,아파트,서울특별시 동대문구 정릉천동로 36,분양,20110428,10,844,844,0,위탁관리,개별난방,기타
동대문구,회기동,A13087201,청량리신현대,아파트,서울특별시 동대문구 이문로1길 21,분양,19890526,8,736,736,0,위탁관리,개별난방,혼합식
중랑구,신내동,A13113003,신내동성4차,아파트,서울특별시 중랑구 봉화산로 216,분양,19970725,4,478,478,0,위탁관리,지역난방,혼합식
도봉구,창동,A13204105,창동주공3단지,아파트,"서울특별시 도봉구 해등로 50,서울특별시 도봉구 해등로 49",분양,19900906,32,2856,2856,0,위탁관리,지역난방,복도식
도봉구,창동,A13204506,창동동아그린,아파트,서울특별시 도봉구 노해로63다길 34,분양,19961130,3,449,449,0,위탁관리,개별난방,계단식
성동구,옥수동,A13375901,한남하이츠,아파트,서울특별시 성동구 독서당로 156,분양,19820918,8,535,535,0,위탁관리,중앙난방,혼합식
성동구,옥수동,A13375902,옥수삼성,아파트,서울특별시 성동구 독서당로 218,분양,19990420,10,1114,1114,0,위탁관리,중앙난방,혼합식
성동구,금호동3가,A13379001,금호자이2차,아파트,서울특별시 성동구 금호산8길 14,혼합,20120705,6,403,320,83,위탁관리,개별난방,혼합식
성동구,마장동,A13381608,청계현대아파트,아파트,서울특별시 성동구 마장로35길 76,분양,19980414,11,1017,1017,0,위탁관리,개별난방,혼합식
강동구,암사동,A13405003,프라이어팰리스,아파트,서울특별시 강동구 고덕로 130,분양,20070709,22,1622,1622,0,위탁관리,개별난방,계단식
강남구,역삼동,A13508009,역삼아이파크,아파트,서울특별시 강남구 역삼로 307,분양,20060928,7,541,541,0,위탁관리,지역난방,혼합식
강남구,도곡동,A13527014,도곡대림아크로빌,주상복합,서울특별시 강남구 언주로30길 13,분양,19991126,2,490,490,0,위탁관리,중앙난방,계단식
강남구,도곡동,A13527019,도곡쌍용예가,아파트,서울특별시 강남구 남부순환로363길 30,분양,19781226,5,384,384,0,위탁관리,지역난방,계단식
강남구,도곡동,A13527203,도곡렉슬,아파트,서울특별시 강남구 선릉로 221,분양,20060127,34,3002,3002,0,위탁관리,지역난방,계단식
강남구,역삼동,A13579506,개나리SKVIEW,아파트,서울특별시 강남구 역삼로 315-1,혼합,20120817,3,240,233,7,위탁관리,지역난방,계단식
강남구,역삼동,A13592605,역삼e-편한세상,아파트,서울특별시 강남구 선릉로69길 20,분양,20051216,12,840,840,0,위탁관리,지역난방,계단식
성북구,안암동1가,A13607101,안암래미안,아파트,서울특별시 성북구 고려대로17가길 64,분양,20050616,12,528,528,0,위탁관리,개별난방,계단식
성북구,길음동,A13611103,래미안길음1차,아파트,서울특별시 성북구 길음로9길 40,분양,20030129,15,1125,1125,0,위탁관리,개별난방,계단식
성북구,종암동,A13671203,종암선경아파트,아파트,서울특별시 성북구 종암로5길 26,분양,19960919,2,238,238,0,위탁관리,지역난방,혼합식
서초구,잠원동,A13703027,잠원동아,아파트,서울특별시 서초구 신반포로33길 15,분양,20020704,8,991,991,0,위탁관리,개별난방,혼합식
서초구,서초동,A13788003,서초삼성래미안,아파트,서울특별시 서초구 사임당로17길 116,분양,20010521,3,299,299,0,위탁관리,지역난방,계단식
서초구,우면동,A13790002,우면코오롱,아파트,서울특별시 서초구 바우뫼로 53,분양,19941010,6,300,300,0,위탁관리,개별난방,복도식
송파구,송파동,A13885102,한양아파트,아파트,서울특별시 송파구 가락로 187,분양,19831221,6,576,576,0,위탁관리,지역난방,혼합식
노원구,상계동,A13920707,상계주공6단지,아파트,"서울특별시 노원구 노해로 508,서울특별시 노원구 동일로 1390",분양,19880513,28,2646,2646,0,위탁관리,지역난방,복도식
용산구,이태원동,A14086001,청화아파트,아파트,서울특별시 용산구 장문로 27,분양,19820918,9,587,587,0,위탁관리,중앙난방,혼합식
영등포구,당산동4가,A15004403,당산금호어울림,아파트,서울특별시 영등포구 국회대로37길 22,분양,20020928,6,292,292,0,위탁관리,개별난방,계단식
영등포구,당산동5가,A15004502,당산디오빌,주상복합,서울특별시 영등포구 당산로 222,분양,20050222,1,212,212,0,위탁관리,개별난방,복도식
영등포구,문래동6가,A15009604,문래현대1차,아파트,서울특별시 영등포구 문래로4길 20,분양,19861230,2,264,264,0,위탁관리,개별난방,혼합식
영등포구,도림동,A15076702,영등포아트자이,아파트,서울특별시 영등포구 도영로 66,혼합,20140311,8,836,689,147,위탁관리,개별난방,혼합식
영등포구,당산동3가,A15080205,당산동부센트레빌,아파트,서울특별시 영등포구 영신로 191,분양,20030625,6,468,468,0,위탁관리,개별난방,계단식
영등포구,양평동1가,A15086201,양평서통한신,아파트,서울특별시 영등포구 영등포로12길 7,분양,19961231,2,165,165,0,위탁관리,개별난방,계단식
영등포구,양평동4가,A15086603,양평성원,아파트,서울특별시 영등포구 양평로17길 36,분양,19930710,2,372,372,0,위탁관리,개별난방,계단식
관악구,봉천동,A15105503,관악드림타운제2,아파트,서울특별시 관악구 구암길 106,임대,20030906,5,1843,0,1843,위탁관리,개별난방,복도식
구로구,천왕동,A15210001,천왕연지타운1단지,아파트,서울특별시 구로구 오류로 30,혼합,20131213,11,571,173,398,위탁관리,개별난방,계단식
구로구,고척동,A15282608,고척우성현대,아파트,서울특별시 구로구 중앙로1길 18-19,분양,19871119,4,440,440,0,위탁관리,중앙난방,복도식
구로구,구로동,A15283902,신구로현대,아파트,서울특별시 구로구 구로중앙로18길 68,분양,19880617,3,397,397,0,위탁관리,개별난방,복도식
구로구,구로동,A15284906,구로삼성래미안,아파트,서울특별시 구로구 디지털로31길 90,분양,20040529,16,1244,1244,0,위탁관리,개별난방,혼합식
구로구,신도림동,A15288803,신도림현대,아파트,서울특별시 구로구 신도림로19길 16,분양,19990413,5,260,260,0,위탁관리,개별난방,혼합식
금천구,독산동,A15375809,독산주공14단지,아파트,서울특별시 금천구 한내로 69-54,분양,19901114,5,840,840,0,위탁관리,중앙난방,혼합식
동작구,신대방동,A15601201,신대방신동아,아파트,서울특별시 동작구 여의대방로22아길 22,분양,19930113,1,171,171,0,위탁관리,개별난방,복도식
동작구,대방동,A15602002,보라매코오롱하늘채,아파트,서울특별시 동작구 여의대방로24다길 40,분양,20050916,2,200,200,0,위탁관리,개별난방,계단식
강서구,염창동,A15704023,강변힐스테이트,아파트,서울특별시 강서구 양천로75길 19,분양,20050628,7,417,417,0,위탁관리,개별난방,계단식
강서구,마곡동,A15721007,마곡엠밸리7단지,아파트,서울특별시 강서구 마곡서로 133,혼합,20140612,13,1004,666,338,위탁관리,지역난방,계단식
강서구,방화동,A15722106,마곡우림필유아파트,아파트,서울특별시 강서구 양천로28길 29,분양,20031231,3,320,320,0,위탁관리,개별난방,계단식
강서구,내발산동,A15728004,마곡수명산파크2단지,아파트,서울특별시 강서구 강서로47길 158,혼합,20070726,9,629,357,272,위탁관리,지역난방,계단식
강서구,내발산동,A15728010,우장산롯데2차,아파트,서울특별시 강서구 우장산로 47,분양,20030925,3,157,157,0,위탁관리,개별난방,계단식
강서구,가양동,A15780002,가양우성,아파트,서울특별시 강서구 양천로 489,분양,19901030,4,414,414,0,위탁관리,지역난방,계단식
강서구,가양동,A15781003,가양9-2,아파트,서울특별시 강서구 허준로 234,분양,19930227,6,1005,1005,0,위탁관리,지역난방,복도식
강서구,등촌동,A15784402,등촌태진아름,아파트,서울특별시 강서구 등촌로53길 39,분양,19950915,3,221,221,0,위탁관리,개별난방,혼합식
