단지코드,시도,동수,관리비부과면적,주거전용면적(단지합계),주거전용면적(세부),세대수
A15106001,서울특별시,2,20728.62,12868.6,35.24,145
A15106001,서울특별시,2,20728.62,12868.6,59.03,1
A15106001,서울특별시,2,20728.62,12868.6,59.25,5
A15106001,서울특별시,2,20728.62,12868.6,59.74,6
A15106001,서울특별시,2,20728.62,12868.6,59.75,115
A15106101,서울특별시,4,15247.08,15247.08,84.65,124
A15106101,서울특별시,4,15247.08,15247.08,84.83,56
A15106103,서울특별시,8,29808.451,21356.44,49.95,166
A15106103,서울특별시,8,29808.451,21356.44,59.93,218
A15106901,서울특별시,25,217088.77,166396.7,59.89,44
A15106901,서울특별시,25,217088.77,166396.7,59.92,709
A15106901,서울특별시,25,217088.77,166396.7,84.73,46
A15106901,서울특별시,25,217088.77,166396.7,84.87,577
A15106901,서울특별시,25,217088.77,166396.7,84.92,115
A15106901,서울특별시,25,217088.77,166396.7,114.99,510
A15176202,서울특별시,10,144013.14,111028.35,59.76,262
A15176202,서울특별시,10,144013.14,111028.35,84.87,644
A15176202,서울특별시,10,144013.14,111028.35,114.69,355
A15176602,서울특별시,3,17959.74,13760.34,49.21,19
A15176602,서울특별시,3,17959.74,13760.34,59.9,57
A15176602,서울특별시,3,17959.74,13760.34,82.75,89
A15176602,서울특별시,3,17959.74,13760.34,107.7,19
A15178201,서울특별시,18,225224.88,172529.89,59.99,753
A15178201,서울특별시,18,225224.88,172529.89,84.99,816
A15178201,서울특별시,18,225224.88,172529.89,101.95,278
A15178201,서울특별시,18,225224.88,172529.89,114.97,197
A15178201,서울특별시,18,225224.88,172529.89,114.99,61
A15178202,서울특별시,5,29590.92,23485.31,59.8,57
A15178202,서울특별시,5,29590.92,23485.31,83.87,69
A15178202,서울특별시,5,29590.92,23485.31,84.72,111
A15178202,서울특별시,5,29590.92,23485.31,111.04,44
A15178203,서울특별시,3,33773.824,17556.18,30.75,129
A15178203,서울특별시,3,33773.824,17556.18,31.53,431
A15178204,서울특별시,3,26413.342,26303.08,32.92,799
A15180701,서울특별시,1,20284.93,15564.18,57.36,72
A15180701,서울특별시,1,20284.93,15564.18,79.28,94
A15180701,서울특별시,1,20284.93,15564.18,107.62,37
A15180705,서울특별시,44,389395.94,302517.6,59.83,324
A15180705,서울특별시,44,389395.94,302517.6,59.85,324
A15180705,서울특별시,44,389395.94,302517.6,60,396
A15180705,서울특별시,44,389395.94,302517.6,84.96,1468
A15180705,서울특별시,44,389395.94,302517.6,102,248
A15180705,서울특별시,44,389395.94,302517.6,114.75,784
A15181602,서울특별시,3,30141.62,23497.11,61.74,104
A15181602,서울특별시,3,30141.62,23497.11,84.6,12
A15181602,서울특별시,3,30141.62,23497.11,84.69,45
A15181602,서울특별시,3,30141.62,23497.11,136.11,90
A15184101,서울특별시,7,36225.133,29075.29,59.96,159
A15184101,서울특별시,7,36225.133,29075.29,84.89,120
A15184101,서울특별시,7,36225.133,29075.29,84.92,50
A15184101,서울특별시,7,36225.133,29075.29,113.53,45
A15192201,서울특별시,7,47547.32,37580.23,59.75,198
A15192201,서울특별시,7,47547.32,37580.23,59.8,32
A15192201,서울특별시,7,47547.32,37580.23,84.7,186
A15192201,서울특별시,7,47547.32,37580.23,113.83,71
A15192202,서울특별시,4,54249.76,27158.04,32.76,829
A10020921,서울특별시,2,13527.16,10487.92,84.58,124
A10021418,서울특별시,1,25977.29,10577.57,16.82,42
A10021418,서울특별시,1,25977.29,10577.57,22.96,276
A10021418,서울특별시,1,25977.29,10577.57,26.55,39
A10021418,서울특별시,1,25977.29,10577.57,44.62,56
A10021742,서울특별시,1,2996.86,1827.33,14.05,47
A10021742,서울특별시,1,2996.86,1827.33,14.06,83
A10022412,서울특별시,3,11192.28,11192.28,84.79,132
A10022424,서울특별시,1,12382.2,9819.53,67.376,8
A10022424,서울특별시,1,12382.2,9819.53,73.36,64
A10022424,서울특별시,1,12382.2,9819.53,90.041,16
A10022424,서울특별시,1,12382.2,9819.53,101.446,31
A10022801,서울특별시,2,22890.23,9901.1,17.98,34
A10022801,서울특별시,2,22890.23,9901.1,18.89,72
A10022801,서울특별시,2,22890.23,9901.1,18.95,4
A10022801,서울특별시,2,22890.23,9901.1,39.66,60
A10022801,서울특별시,2,22890.23,9901.1,39.97,16
A10022801,서울특별시,2,22890.23,9901.1,42.72,60
A10022801,서울특별시,2,22890.23,9901.1,42.86,53
A10023661,서울특별시,7,96098.305,69442.34,44.9796,168
A10023661,서울특별시,7,96098.305,69442.34,59.9882,514
A10023661,서울특별시,7,96098.305,69442.34,59.9986,325
A10023661,서울특별시,7,96098.305,69442.34,84.9433,136
A10024621,서울특별시,1,12811.46,8027.39,59.86,110
A10024621,서울특별시,1,12811.46,8027.39,84.87,17
A10024634,서울특별시,1,10497.03,8252.31,59.99,24
A10024634,서울특별시,1,10497.03,8252.31,77.2,14
A10024634,서울특별시,1,10497.03,8252.31,77.75,41
A10024634,서울특별시,1,10497.03,8252.31,84.8,30
A10024749,서울특별시,1,12764,9680.62,59.96,60
A10024749,서울특별시,1,12764,9680.62,84.87,50
A10024749,서울특별시,1,12764,9680.62,114.97,16
A10026910,서울특별시,2,15206.48,11789.8,71.73,4
A10026910,서울특별시,2,15206.48,11789.8,84.58,136
A15101101,서울특별시,4,48383.33,37404.81,26.66,192
A15101101,서울특별시,4,48383.33,37404.81,50.57,149
A15101101,서울특별시,4,48383.33,37404.81,60.38,209
A15101101,서울특별시,4,48383.33,37404.81,78.43,56
A15101101,서울특별시,4,48383.33,37404.81,84.95,56
A15101101,서울특별시,4,48383.33,37404.81,114.71,26
A15101501,서울특별시,1,13973.281,10883.68,55.91,44
A15101501,서울특별시,1,13973.281,10883.68,73.73,18
A15101501,서울특별시,1,13973.281,10883.68,74.7,95
A15101503,서울특별시,8,36131.56,30125.188,59.985,86
A15101503,서울특별시,8,36131.56,30125.188,84.8098,174
A15101503,서울특별시,8,36131.56,30125.188,114.7143,89
A15101504,서울특별시,39,411422.56,234236.56,59.96,444
A15101504,서울특별시,39,411422.56,234236.56,59.99,436
A15101504,서울특별시,39,411422.56,234236.56,82.65,15
A15101504,서울특별시,39,411422.56,234236.56,84.96,114
A15101504,서울특별시,39,411422.56,234236.56,84.97,1107
A15101504,서울특별시,39,411422.56,234236.56,84.98,100
A15101504,서울특별시,39,411422.56,234236.56,107.26,20
A15101504,서울특별시,39,411422.56,234236.56,111.6,3
A15101504,서울특별시,39,411422.56,234236.56,114.7,571
A15101505,서울특별시,3,17481.07,13902.4,59.96,54
A15101505,서울특별시,3,17481.07,13902.4,84.95,68
A15101505,서울특별시,3,17481.07,13902.4,84.98,41
A15101505,서울특별시,3,17481.07,13902.4,100.27,14
A15101506,서울특별시,9,163623.39,126730.58,58.55,384
A15101506,서울특별시,9,163623.39,126730.58,83.21,670
A15101506,서울특별시,9,163623.39,126730.58,113.31,428
A15101507,서울특별시,7,59756.16,38687.87,38.07,603
A15101507,서울특별시,7,59756.16,38687.87,39.01,266
A15101507,서울특별시,7,59756.16,38687.87,59.5,90
A15101508,서울특별시,12,161040,126268.65,34.86,435
A15101508,서울특별시,12,161040,126268.65,59.85,269
A15101508,서울특별시,12,161040,126268.65,82.2,330
A15101508,서울특별시,12,161040,126268.65,105.36,270
A15101508,서울특별시,12,161040,126268.65,119.49,330
A15101509,서울특별시,1,6862.5,4624.5,30.83,150
A15101702,서울특별시,4,40654.746,20387.84,39.82,512
A15101802,서울특별시,4,33851.4,27404.79,81.42,100
A15101802,서울특별시,4,33851.4,27404.79,84.95,105
A15101802,서울특별시,4,33851.4,27404.79,84.98,36
A15101802,서울특별시,4,33851.4,27404.79,115.6,15
A15101802,서울특별시,4,33851.4,27404.79,115.62,48
A15101901,서울특별시,2,23378.883,16149,59.4,115
A15101901,서울특별시,2,23378.883,16149,66.39,8
A15101901,서울특별시,2,23378.883,16149,78.84,8
A15101901,서울특별시,2,23378.883,16149,84.96,96
A15101903,서울특별시,7,74941.88,57240.97,58.89,15
A15101903,서울특별시,7,74941.88,57240.97,58.9,197
A15101903,서울특별시,7,74941.88,57240.97,69.16,15
A15101903,서울특별시,7,74941.88,57240.97,69.17,220
A15101903,서울특별시,7,74941.88,57240.97,84.82,336
A15102202,서울특별시,4,22315.05,17266.79,59.99,41
A15102202,서울특별시,4,22315.05,17266.79,74.94,36
A15102202,서울특별시,4,22315.05,17266.79,84.93,108
A15102202,서울특별시,4,22315.05,17266.79,104.89,28
A15102203,서울특별시,3,36419.83,27415.95,59.26,229
A15102203,서울특별시,3,36419.83,27415.95,84.88,72
A15102203,서울특별시,3,36419.83,27415.95,84.9,1
A15102203,서울특별시,3,36419.83,27415.95,84.91,17
A15102203,서울특별시,3,36419.83,27415.95,114.92,54
A15102902,서울특별시,3,25289.43,20030.8,84.71,18
A15102902,서울특별시,3,25289.43,20030.8,84.89,218
A15176701,서울특별시,8,63759.6,50109.3,59.94,120
A15176701,서울특별시,8,63759.6,50109.3,84.15,510
A15177101,서울특별시,1,17619.914,13150.95,59.04,58
A15177101,서울특별시,1,17619.914,13150.95,59.13,19
A15177101,서울특별시,1,17619.914,13150.95,84.38,72
A15177101,서울특별시,1,17619.914,13150.95,114.9,22
A15178401,서울특별시,1,11526.88,8752.8,59.91,48
A15178401,서울특별시,1,11526.88,8752.8,84.6,48
A15178401,서울특별시,1,11526.88,8752.8,113.52,16
A15179403,서울특별시,6,31910.18,31910.18,39.01,818
A15179701,서울특별시,5,36786.51,36786.51,59.6,215
A15179701,서울특별시,5,36786.51,36786.51,84.77,171
A15179701,서울특별시,5,36786.51,36786.51,119.96,79
A15185201,서울특별시,1,15618.24,11990.49,59.97,54
A15185201,서울특별시,1,15618.24,11990.49,59.98,17
A15185201,서울특별시,1,15618.24,11990.49,84.97,68
A15185201,서울특별시,1,15618.24,11990.49,114.97,17
A15185704,서울특별시,3,37092.24,27001.8,41.04,216
A15185704,서울특별시,3,37092.24,27001.8,60.27,168
A15185704,서울특별시,3,37092.24,27001.8,74.13,36
A15185704,서울특별시,3,37092.24,27001.8,74.16,12
A15185704,서울특별시,3,37092.24,27001.8,74.22,60
A15186002,서울특별시,5,26679.309,27297.74,71.9,85
A15186002,서울특별시,5,26679.309,27297.74,84.22,30
A15186002,서울특별시,5,26679.309,27297.74,84.28,10
A15186002,서울특별시,5,26679.309,27297.74,84.44,211
A15187101,서울특별시,3,20918.27,15720.68,59.74,108
A15187101,서울특별시,3,20918.27,15720.68,84.86,47
A15187101,서울특별시,3,20918.27,15720.68,114.79,46
A15188101,서울특별시,4,26535.533,19563.56,43.92,112
A15188101,서울특별시,4,26535.533,19563.56,59.76,143
A15188101,서울특별시,4,26535.533,19563.56,73.48,83
A15188801,서울특별시,1,17332.12,10119.97,32.66,8
A15188801,서울특별시,1,17332.12,10119.97,33.29,55
A15188801,서울특별시,1,17332.12,10119.97,59.21,4
A15188801,서울특별시,1,17332.12,10119.97,59.93,130
A15190301,서울특별시,2,25263.6,22940.1,71.31,108
A15190301,서울특별시,2,25263.6,22940.1,73.29,12
A15190301,서울특별시,2,25263.6,22940.1,77.29,18
A15190301,서울특별시,2,25263.6,22940.1,79.31,2
A15190301,서울특별시,2,25263.6,22940.1,91.24,126
A15190301,서울특별시,2,25263.6,22940.1,93.79,14
A15190705,서울특별시,23,176283.45,145820.53,59.95,94
A15190705,서울특별시,23,176283.45,145820.53,84.79,649
